drop_type,mob_vnum,mob_name,mob_level,mob_exp,drop_slot,item_vnum,item_name,drop_rate,rate_scale,group_num,group_type
direct,123,Gonma,120,501200,2,408,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,3,470,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,4,350,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,5,355,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,6,360,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,7,425,,10000,roll_0_10000,,
direct,123,Gonma,120,501200,8,252,,1000,roll_0_10000,,
direct,123,Gonma,120,501200,9,249,,1000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,0,316,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,1,321,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,2,364,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,3,415,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,4,372,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,5,377,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,6,382,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,7,430,,10000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,8,234,,1000,roll_0_10000,,
direct,124,Cutter Khan,120,607300,9,239,,1000,roll_0_10000,,
direct,125,Dark Soul,100,280000,0,512,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,1,513,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,2,514,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,3,515,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,4,512,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,5,513,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,6,514,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,7,515,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,8,515,,10000,roll_0_10000,,
direct,125,Dark Soul,100,280000,9,515,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,0,382,,5000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,1,860,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,2,410,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,3,290,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,4,478,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,5,479,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,6,480,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,7,713,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,8,295,,10000,roll_0_10000,,
direct,126,Sickle Khan,145,835500,9,470,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,0,253,,1500,roll_0_10000,,
direct,127,Skull Fighter,120,709400,1,860,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,2,409,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,3,907,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,4,350,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,5,355,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,6,360,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,7,425,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,8,258,,10000,roll_0_10000,,
direct,127,Skull Fighter,120,709400,9,470,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,0,475,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,1,476,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,2,477,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,3,712,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,4,484,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,5,485,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,6,486,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,7,715,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,8,295,,10000,roll_0_10000,,
direct,128,Sad Shadow,120,841600,9,907,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,0,254,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,1,860,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,2,410,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,3,290,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,4,481,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,5,482,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,6,483,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,7,714,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,8,259,,10000,roll_0_10000,,
direct,130,Wild Skull,150,765600,9,470,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,0,254,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,1,291,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,2,382,,0,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,3,290,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,4,408,,0,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,5,234,,0,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,6,239,,0,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,7,289,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,8,259,,10000,roll_0_10000,,
direct,131,x_0 Blood Jakal,150,876000,9,470,,10000,roll_0_10000,,
direct,132,Gondra,150,1554000,0,498,,7500,roll_0_10000,,
direct,132,Gondra,150,1554000,1,499,,7500,roll_0_10000,,
direct,132,Gondra,150,1554000,2,500,,7500,roll_0_10000,,
direct,132,Gondra,150,1554000,3,498,,7500,roll_0_10000,,
direct,132,Gondra,150,1554000,4,507,,10000,roll_0_10000,,
direct,132,Gondra,150,1554000,5,508,,10000,roll_0_10000,,
direct,132,Gondra,150,1554000,6,509,,10000,roll_0_10000,,
direct,132,Gondra,150,1554000,7,499,,7500,roll_0_10000,,
direct,132,Gondra,150,1554000,8,296,,10000,roll_0_10000,,
direct,132,Gondra,150,1554000,9,500,,7500,roll_0_10000,,
direct,133,Khan,170,7718100,0,504,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,1,505,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,2,506,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,3,471,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,4,929,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,5,502,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,6,503,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,7,472,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,8,473,,10000,roll_0_10000,,
direct,133,Khan,170,7718100,9,474,,10000,roll_0_10000,,
direct,136,Shilon Castle Gatekeeper,0,1,0,471,,0,roll_0_10000,,
direct,136,Shilon Castle Gatekeeper,0,1,1,472,,0,roll_0_10000,,
direct,136,Shilon Castle Gatekeeper,0,1,2,473,,0,roll_0_10000,,
direct,136,Shilon Castle Gatekeeper,0,1,3,474,,0,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,0,481,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,1,482,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,2,483,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,3,484,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,4,485,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,5,486,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,6,714,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,7,715,,5000,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,8,479,,0,roll_0_10000,,
direct,154,Horror Lizard,120,2461400,9,480,,0,roll_0_10000,,
direct,155,Torres,120,3767000,0,475,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,1,476,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,2,477,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,3,478,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,4,479,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,5,480,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,6,712,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,7,713,,5000,roll_0_10000,,
direct,155,Torres,120,3767000,8,479,,0,roll_0_10000,,
direct,155,Torres,120,3767000,9,480,,0,roll_0_10000,,
direct,156,Minot,120,5404400,0,234,,5000,roll_0_10000,,
direct,156,Minot,120,5404400,1,239,,5000,roll_0_10000,,
direct,156,Minot,120,5404400,2,244,,5000,roll_0_10000,,
direct,156,Minot,120,5404400,3,249,,5000,roll_0_10000,,
direct,156,Minot,120,5404400,4,479,,0,roll_0_10000,,
direct,156,Minot,120,5404400,5,480,,0,roll_0_10000,,
direct,156,Minot,120,5404400,6,477,,0,roll_0_10000,,
direct,156,Minot,120,5404400,7,478,,0,roll_0_10000,,
direct,156,Minot,120,5404400,8,479,,0,roll_0_10000,,
direct,156,Minot,120,5404400,9,480,,0,roll_0_10000,,
direct,158,Sauron,150,9022200,0,504,,5000,roll_0_10000,,
direct,158,Sauron,150,9022200,1,505,,5000,roll_0_10000,,
direct,158,Sauron,150,9022200,2,506,,5000,roll_0_10000,,
direct,158,Sauron,150,9022200,3,507,,5000,roll_0_10000,,
direct,158,Sauron,150,9022200,4,508,,5000,roll_0_10000,,
direct,158,Sauron,150,9022200,5,509,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,0,498,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,1,499,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,2,500,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,3,501,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,4,502,,5000,roll_0_10000,,
direct,159,Tauron,170,15605000,5,503,,5000,roll_0_10000,,
direct,161,Sheep,1,100,0,215,,0,roll_0_10000,,
direct,161,Sheep,1,100,1,216,,0,roll_0_10000,,
direct,161,Sheep,1,100,2,217,,0,roll_0_10000,,
direct,161,Sheep,1,100,3,218,,0,roll_0_10000,,
direct,161,Sheep,1,100,4,219,,0,roll_0_10000,,
direct,161,Sheep,1,100,5,220,,0,roll_0_10000,,
direct,161,Sheep,1,100,6,221,,0,roll_0_10000,,
direct,161,Sheep,1,100,7,478,,0,roll_0_10000,,
direct,161,Sheep,1,100,8,479,,0,roll_0_10000,,
direct,161,Sheep,1,100,9,480,,0,roll_0_10000,,
direct,162,Shilon Swrodsman,150,3000000,0,471,,0,roll_0_10000,,
direct,162,Shilon Swrodsman,150,3000000,1,472,,0,roll_0_10000,,
direct,162,Shilon Swrodsman,150,3000000,2,473,,0,roll_0_10000,,
direct,162,Shilon Swrodsman,150,3000000,3,474,,0,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,0,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,1,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,2,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,3,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,4,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,5,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,6,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,7,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,8,-1,,10000,roll_0_10000,,
direct,168,Tumbling Chimpanzee,1,100,9,-1,,10000,roll_0_10000,,
direct,173,Ball,29,100000,0,215,,0,roll_0_10000,,
direct,173,Ball,29,100000,1,216,,0,roll_0_10000,,
direct,173,Ball,29,100000,2,217,,0,roll_0_10000,,
direct,173,Ball,29,100000,3,218,,0,roll_0_10000,,
direct,173,Ball,29,100000,4,219,,0,roll_0_10000,,
direct,173,Ball,29,100000,5,220,,0,roll_0_10000,,
direct,173,Ball,29,100000,6,221,,0,roll_0_10000,,
direct,173,Ball,29,100000,7,478,,0,roll_0_10000,,
direct,173,Ball,29,100000,8,479,,0,roll_0_10000,,
direct,173,Ball,29,100000,9,480,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,0,696,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,1,701,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,2,707,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,3,710,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,4,624,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,5,629,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,6,633,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,7,634,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,8,479,,0,roll_0_10000,,
direct,192,x_Descon Wolf,175,3000000,9,480,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,0,471,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,1,472,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,2,473,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,3,474,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,4,475,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,5,476,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,6,477,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,7,478,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,8,479,,0,roll_0_10000,,
direct,193,Giant Worm,174,676000,9,480,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,0,696,,10000,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,1,701,,10000,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,2,706,,10000,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,3,711,,10000,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,4,475,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,5,476,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,6,477,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,7,478,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,8,479,,0,roll_0_10000,,
direct,194,Shining Jackal,190,9925000,9,480,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,0,471,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,1,472,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,2,473,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,3,474,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,4,475,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,5,476,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,6,477,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,7,478,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,8,479,,0,roll_0_10000,,
direct,195,Magma Punch,186,743000,9,480,,0,roll_0_10000,,
direct,196,Spit worm,150,1,0,471,,0,roll_0_10000,,
direct,196,Spit worm,150,1,1,472,,0,roll_0_10000,,
direct,196,Spit worm,150,1,2,473,,0,roll_0_10000,,
direct,196,Spit worm,150,1,3,474,,0,roll_0_10000,,
direct,196,Spit worm,150,1,4,475,,0,roll_0_10000,,
direct,196,Spit worm,150,1,5,476,,0,roll_0_10000,,
direct,196,Spit worm,150,1,6,477,,0,roll_0_10000,,
direct,196,Spit worm,150,1,7,478,,0,roll_0_10000,,
direct,196,Spit worm,150,1,8,479,,0,roll_0_10000,,
direct,196,Spit worm,150,1,9,480,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,0,471,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,1,472,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,2,473,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,3,474,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,4,475,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,5,476,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,6,477,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,7,478,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,8,479,,0,roll_0_10000,,
direct,197,Shock Rinch,160,581000,9,480,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,0,471,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,1,472,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,2,473,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,3,474,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,4,475,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,5,476,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,6,477,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,7,478,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,8,479,,0,roll_0_10000,,
direct,198,A Falling Rock,162,100,9,480,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,0,471,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,1,472,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,2,473,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,3,474,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,4,475,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,5,476,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,6,477,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,7,478,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,8,479,,0,roll_0_10000,,
direct,199,Big Thorn,166,100,9,480,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,0,471,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,1,472,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,2,473,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,3,474,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,4,475,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,5,476,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,6,477,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,7,478,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,8,479,,0,roll_0_10000,,
direct,201,x_Lightning Bomb,120,4138600,9,480,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,0,314,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,1,319,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,2,362,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,3,413,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,4,370,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,5,375,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,6,380,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,7,428,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,8,180,,0,roll_0_10000,,
direct,202,Dart Pitcher,162,592000,9,177,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,0,471,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,1,472,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,2,473,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,3,474,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,4,475,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,5,476,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,6,477,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,7,478,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,8,479,,0,roll_0_10000,,
direct,203,Volcanic Punch,166,615000,9,480,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,0,471,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,1,472,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,2,473,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,3,474,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,4,475,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,5,476,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,6,477,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,7,478,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,8,479,,0,roll_0_10000,,
direct,204,Volt Rinch,168,631000,9,480,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,0,314,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,1,319,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,2,362,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,3,413,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,4,370,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,5,375,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,6,380,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,7,428,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,8,180,,0,roll_0_10000,,
direct,205,Volcanic risk,176,690000,9,177,,0,roll_0_10000,,
direct,206,Antros,182,725000,0,254,,0,roll_0_10000,,
direct,206,Antros,182,725000,1,291,,0,roll_0_10000,,
direct,206,Antros,182,725000,2,410,,0,roll_0_10000,,
direct,206,Antros,182,725000,3,290,,0,roll_0_10000,,
direct,206,Antros,182,725000,4,481,,0,roll_0_10000,,
direct,206,Antros,182,725000,5,482,,0,roll_0_10000,,
direct,206,Antros,182,725000,6,483,,0,roll_0_10000,,
direct,206,Antros,182,725000,7,289,,0,roll_0_10000,,
direct,206,Antros,182,725000,8,259,,0,roll_0_10000,,
direct,206,Antros,182,725000,9,470,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,0,624,,10000,roll_0_10000,,
direct,207,King Antros,200,22658000,1,629,,10000,roll_0_10000,,
direct,207,King Antros,200,22658000,2,633,,10000,roll_0_10000,,
direct,207,King Antros,200,22658000,3,634,,10000,roll_0_10000,,
direct,207,King Antros,200,22658000,4,475,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,5,476,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,6,477,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,7,478,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,8,479,,0,roll_0_10000,,
direct,207,King Antros,200,22658000,9,480,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,0,221,,10000,roll_0_10000,,
direct,208,Devil King,210,34000000,1,472,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,2,473,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,3,474,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,4,475,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,5,476,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,6,477,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,7,478,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,8,479,,0,roll_0_10000,,
direct,208,Devil King,210,34000000,9,480,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,0,475,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,1,476,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,2,477,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,3,290,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,4,484,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,5,485,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,6,486,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,7,289,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,8,295,,0,roll_0_10000,,
direct,209,Dread Knight,190,788000,9,470,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,0,471,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,1,472,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,2,473,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,3,474,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,4,475,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,5,476,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,6,477,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,7,478,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,8,479,,0,roll_0_10000,,
direct,210,Dread Templar,194,803000,9,480,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,0,212,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,1,190,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,2,194,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,3,60,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,4,160,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,5,345,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,6,327,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,7,367,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,8,311,,0,roll_0_10000,,
direct,212,Summoned Chmero,35,31100,9,133,,0,roll_0_10000,,
direct,213,Summoned Devil Giant,65,137400,0,176,,0,roll_0_10000,,
direct,213,Summoned Devil Giant,65,137400,1,182,,0,roll_0_10000,,
direct,213,Summoned Devil Giant,65,137400,2,286,,0,roll_0_10000,,
